X,Y_0,Y_1,W,V_0,V_1,V_2,V_3,V_4,V_5,V_6,V_7,V_8
2,,,0.036303777,3,483.53,4,8,,3,3,13319,3
1,,,0.01308933,1,483.69,1,9,,2,2,36953,2
1,,,0.00746209,2,483.73,3,4,,4,4,64825,2
2,,,0.013132635,3,483.78,4,8,,2,2,36838,5
1,,,0.011074715,4,483.81,1,6,,2,4,43686,2
1,,,0.017276558,3,483.83,1,6,,2,4,28005,2
4,,,0.036868241,2,484.08,3,2,,1,2,13130,6
1,,,0.060475596,3,484.47,1,6,,1,4,8011,7
5,,,0.009966264,4,484.49,1,9,,2,5,48613,2
1,,,0.018251601,3,484.58,3,5,,2,3,26550,5
4,,,0.015888911,5,484.58,2,3,,2,3,30498,1
1,,,0.008365413,4,484.6,1,7,,2,5,57929,2
2,,,0.012702349,3,484.62,1,7,,2,2,38152,2
1,,,0.012875322,4,484.64,1,8,,2,5,37641,2
1,,,0.007184109,4,484.64,1,9,,2,5,67460,4
1,,,0.012897271,2,484.86,1,6,,3,4,37594,3
1,,,0.007485412,3,484.89,1,6,,3,3,64778,1
1,,,0.033387952,2,484.96,4,5,,2,4,14525,1
4,,,0.006123155,2,484.96,1,2,,2,5,79201,1
1,,,0.011595228,2,485.04,1,5,,3,4,41831,1
4,,,0.056277262,6,485.11,2,2,,1,1,8620,6
4,,,0.007643806,2,485.16,1,2,,3,5,63471,3
4,,,0.016370353,5,485.25,4,2,,4,3,29642,3
1,,,0.011764321,4,485.29,1,9,,2,5,41251,4
1,,,0.020509592,4,485.38,1,7,,2,5,23666,2
1,,,0.024264647,3,485.39,1,6,,1,3,20004,7
1,,,0.009008183,4,485.46,1,9,,2,3,53891,2
1,,,0.02047093,4,485.55,1,6,,2,2,23719,2
4,,,0.013268117,2,485.56,1,4,,2,5,36596,1
1,,,0.022020949,5,485.65,4,5,,2,3,22054,4
1,,,0.032935033,3,485.66,1,6,,1,4,14746,7
1,,,0.007930764,3,485.68,1,4,,4,5,61240,3
1,,,0.027502548,2,485.75,2,4,,2,2,17662,4
1,,,0.016136394,3,485.77,1,4,,2,3,30104,5
1,,,0.016288808,3,485.83,4,5,,4,3,29826,3
1,,,0.011073529,3,485.84,2,5,,2,3,43874,1
2,,,0.034172586,1,485.9,4,8,,1,1,14219,7
1,,,0.017249654,3,485.94,1,6,,1,5,28171,7
1,,,0.027443554,3,486.19,3,4,,1,3,17716,7
1,,,0.030111455,4,486.3,1,5,,1,4,16150,7
2,,,0.027256429,3,486.5,1,5,,2,5,17849,1
1,,,0.013040716,4,486.51,1,6,,1,5,37307,7
1,,,0.010341361,3,486.53,1,7,,2,3,47047,1
2,,,0.043165366,3,486.56,1,6,,2,3,11272,1
2,,,0.037520432,2,486.64,1,5,,1,2,12970,6
1,,,0.044565018,3,486.65,3,4,,2,3,10920,1
1,,,0.009909791,4,486.65,1,9,,2,5,49108,2
4,,,0.035655359,2,486.66,1,2,,1,4,13649,7
2,,,0.010568742,2,486.68,4,9,,2,3,46049,1
1,,,0.013169729,4,486.74,1,7,,2,2,36959,2
1,,,0.028511598,4,486.75,1,4,,1,4,17072,7
1,,,0.030854988,1,486.83,4,5,,1,2,15778,6
2,,,0.025113988,4,486.91,1,8,,1,5,19388,7
4,,,0.007473754,4,486.93,2,2,,3,3,65152,1
2,,,0.013854339,2,486.98,1,4,,2,4,35150,2
4,,,0.010262797,2,486.98,2,4,,2,3,47451,1
1,,,0.030676493,3,487.02,4,5,,1,1,15876,6
1,,,0.017749517,3,487.1,4,5,,3,3,27443,4
1,,,0.018029238,1,487.15,1,6,,2,3,27020,2
1,,,0.013591396,1,487.17,2,5,,2,3,35844,1
1,,,0.0181483,1,487.3,1,5,,3,4,26851,3
4,,,0.037906036,2,487.32,1,2,,5,3,12856,3
2,,,0.022095838,2,487.39,4,5,,2,4,22058,5
1,,,0.007875483,4,487.39,1,9,,2,5,61887,1
2,,,0.014507977,3,487.41,1,8,,4,2,33596,3
1,,,0.009552563,4,487.41,1,9,,2,5,51024,2
4,,,0.016223339,2,487.56,1,2,,1,3,30053,6
5,,,0.012420275,3,487.62,1,9,,2,5,39260,4
2,,,0.016286191,3,487.69,3,9,,3,3,29945,3
1,,,0.080711567,3,487.74,1,9,,1,3,6043,7
1,,,0.028640634,3,487.75,1,4,,1,3,17030,7
4,,,0.017304554,6,487.85,2,4,,1,2,28192,6
4,,,0.01766207,1,487.95,1,2,,1,3,27627,7
2,,,0.00949082,3,487.98,1,5,,5,3,51416,3
1,,,0.012409164,3,488.04,1,5,,2,3,39329,1
2,,,0.02323528,3,488.15,1,8,,2,3,21009,5
1,,,0.01538949,1,488.17,1,6,,2,3,31721,5
1,,,0.008491495,3,488.21,1,5,,3,3,57494,3
2,,,0.016419948,4,488.28,1,8,,2,3,29737,2
1,,,0.008593827,3,488.37,1,6,,2,5,56828,2
4,,,0.025452082,2,488.4,3,3,,1,4,19189,7
1,,,0.015593475,2,488.45,2,5,,2,2,31324,4
4,,,0.036636166,5,488.47,1,3,,2,4,13333,2
1,,,0.013344352,3,488.47,1,4,,2,5,36605,2
4,,,0.014446975,2,488.51,2,5,,4,3,33814,3
2,,,0.074885075,5,488.7,1,6,,1,2,6526,6
4,,,0.020670783,2,488.74,3,3,,2,4,23644,5
2,,,0.008376392,3,488.93,1,4,,4,3,58370,3
3,,,0.014288762,2,488.99,2,3,,1,3,34222,6
4,,,0.016589999,2,489.04,3,3,,3,2,29478,4
1,,,0.028432649,3,489.07,4,5,,1,2,17201,7
1,,,0.012102697,4,489.07,1,9,,2,5,40410,2
2,,,0.014354053,4,489.1,1,8,,5,5,34074,3
1,,,0.011133286,3,489.23,1,4,,3,5,43943,2
3,,,0.028777275,3,489.3,1,4,,2,3,17003,2
1,,,0.045470681,3,489.31,3,5,,2,2,10761,4
4,,,0.006467952,1,489.32,2,2,,1,2,75653,7
1,,,0.02163388,3,489.38,4,5,,4,3,22621,3
1,,,0.010877092,4,489.48,1,8,,2,4,45001,2
1,,,0.009784121,3,489.48,1,5,,2,5,50028,1
1,,,0.006701436,4,489.56,1,8,,2,5,73053,1
1,,,0.029391847,3,489.58,1,8,,1,2,16657,7
2,,,0.138876914,4,489.68,1,5,,1,3,3526,6
1,,,0.007139733,3,489.7,1,5,,3,4,68588,2
4,,,0.0246569,2,489.76,1,2,,2,2,19863,4
2,,,0.015954654,4,489.76,1,8,,2,5,30697,2
1,,,0.009033365,1,489.78,1,4,,4,4,54219,3
2,,,0.030216506,2,489.87,4,7,,2,4,16212,4
2,,,0.012718404,4,490.18,1,6,,1,2,38541,7
4,,,0.076502809,2,490.23,2,3,,1,1,6408,7
1,,,0.009533143,3,490.28,1,4,,3,4,51429,3
2,,,0.012774116,5,490.36,2,5,,1,1,38387,6
1,,,0.015108448,4,490.39,1,8,,2,4,32458,2
3,,,0.01310179,2,490.4,3,5,,2,3,37430,5
4,,,0.013378618,5,490.42,2,6,,3,3,36657,4
2,,,0.012094205,4,490.42,1,5,,4,5,40550,3
1,,,0.007966407,3,490.42,2,6,,3,5,61561,3
1,,,0.009204496,3,490.48,1,9,,2,3,53287,2
1,,,0.010777783,3,490.54,1,4,,4,4,45514,5
2,,,0.014608696,2,490.56,1,6,,2,4,33580,2
1,,,0.043673905,3,490.72,3,5,,2,2,11236,4
4,,,0.006841966,2,490.74,1,3,,2,4,71725,1
1,,,0.01100435,2,490.75,1,6,,4,4,44596,3
1,,,0.006836915,4,490.87,1,9,,3,5,71797,3
1,,,0.018360637,3,490.89,3,5,,3,4,26736,4
2,,,0.024884428,5,490.92,1,8,,1,2,19728,7
1,,,0.020295175,4,490.92,1,9,,2,5,24189,2
2,,,0.010894767,4,490.94,1,8,,2,5,45062,2
1,,,0.027407469,3,490.95,3,5,,1,1,17913,7
1,,,0.009241121,3,490.99,1,5,,3,4,53131,3
4,,,0.011863449,3,491.04,1,4,,1,2,41391,7
1,,,0.024701207,4,491.06,1,6,,1,5,19880,7
1,,,0.029015125,1,491.11,1,3,,2,3,16926,1
1,,,0.00761481,3,491.14,1,7,,4,4,64498,1
4,,,0.00966813,1,491.17,2,4,,1,3,50803,6
4,,,0.021660273,2,491.19,1,4,,1,3,22677,7
4,,,0.035712832,5,491.23,2,3,,4,3,13755,3
1,,,0.013451165,4,491.25,1,6,,2,4,36521,1
1,,,0.019333333,4,491.26,1,8,,2,3,25410,2
1,,,0.033609933,1,491.31,2,9,,2,5,14618,2
1,,,0.031216645,4,491.35,1,6,,1,5,15740,7
4,,,0.012876572,1,491.37,2,3,,1,2,38160,6
1,,,0.022127391,3,491.56,4,5,,5,3,22215,4
1,,,0.010028351,4,491.68,1,9,,2,4,49029,1
2,,,0.019345081,3,491.81,1,6,,1,5,25423,7
1,,,0.010623569,1,491.85,1,6,,2,2,46298,1
1,,,0.053130266,3,491.88,1,9,,2,4,9258,1
3,,,0.025979512,2,492,4,4,,1,1,18938,7
1,,,0.014334071,4,492.06,1,7,,2,4,34328,2
1,,,0.032297191,2,492.08,2,6,,3,3,15236,5
4,,,0.024119002,2,492.1,3,2,,3,3,20403,4
1,,,0.015082279,3,492.18,3,5,,4,3,32633,4
4,,,0.025770983,6,492.2,2,4,,1,1,19099,6
1,,,0.033746058,2,492.22,4,5,,1,1,14586,6
1,,,0.013896511,2,492.27,1,4,,3,3,35424,3
1,,,0.023248642,4,492.29,1,5,,2,2,21175,2
2,,,0.009653124,4,492.29,1,9,,4,3,50998,3
1,,,0.010879922,4,492.36,1,5,,2,5,45254,2
4,,,0.017166963,3,492.4,1,4,,2,4,28683,2
1,,,0.032740145,3,492.51,4,5,,3,2,15043,4
1,,,0.033053952,4,492.57,1,7,,2,5,14902,2
2,,,0.020553678,1,492.61,4,9,,2,3,23967,2
1,,,0.009826696,4,492.74,1,5,,2,5,50143,2
3,,,0.006620632,4,492.82,1,4,,2,5,74437,2
1,,,0.007354833,4,492.84,1,9,,4,5,67009,3
1,,,0.017323468,3,492.87,4,9,,5,5,28451,4
1,,,0.009197813,3,492.92,1,7,,3,3,53591,1
1,,,0.018263994,4,493,1,6,,2,5,26993,2
1,,,0.016718665,3,493,1,9,,2,3,29488,2
1,,,0.021670183,2,493.04,4,5,,2,3,22752,5
4,,,0.009787787,2,493.05,1,1,,3,4,50374,2
2,,,0.012164796,3,493.1,1,9,,3,4,40535,3
1,,,0.017475993,3,493.19,4,6,,3,3,28221,4
1,,,0.023668298,4,493.2,1,6,,2,3,20838,2
1,,,0.01143788,4,493.27,1,9,,4,5,43126,3
4,,,0.032812292,2,493.3,1,3,,1,3,15034,6
4,,,0.013931264,6,493.32,2,2,,1,2,35411,6
1,,,0.028577883,4,493.34,1,8,,1,3,17263,7
4,,,0.027823586,2,493.34,2,3,,1,1,17731,6
1,,,0.020932621,3,493.34,1,4,,1,3,23568,7
2,,,0.034254078,2,493.43,2,4,,2,2,14405,4
1,,,0.016627139,4,493.56,1,6,,2,2,29684,2
2,,,0.012798506,2,493.6,1,6,,2,3,38567,2
1,,,0.052916711,5,493.66,4,7,,1,2,9329,6
4,,,0.012894943,2,493.67,1,3,,4,4,38284,3
1,,,0.037330259,2,493.73,1,3,,1,2,13226,6
1,,,0.028476844,2,493.76,3,4,,2,2,17339,5
2,,,0.014811638,1,493.82,1,8,,2,2,33340,2
2,,,0.017404849,3,493.88,1,6,,2,3,28376,1
4,,,0.008110336,2,493.96,1,2,,2,5,60905,1
1,,,0.01533474,3,494.07,1,6,,2,2,32219,2
1,,,0.026559024,2,494.29,2,4,,3,2,18611,4
2,,,0.022854964,5,494.49,4,5,,1,2,21636,6
3,,,0.033261586,1,494.5,4,3,,1,3,14867,7
4,,,0.038582573,5,494.59,3,5,,1,2,12819,6
4,,,0.018081521,1,494.62,1,1,,1,3,27355,6
2,,,0.012646067,4,494.79,1,9,,2,4,39126,2
2,,,0.013142341,2,494.98,2,9,,2,4,37663,1
1,,,0.023874982,3,495,1,5,,1,4,20733,7
1,,,0.029868461,1,495.01,3,4,,5,3,16573,3
1,,,0.011460219,4,495.07,1,9,,4,3,43199,3
2,,,0.009731887,2,495.1,1,6,,4,3,50874,3
1,,,0.009800471,3,495.11,1,6,,3,4,50519,1
4,,,0.009763557,2,495.11,1,4,,4,4,50710,1
4,,,0.029692954,3,495.13,1,4,,1,2,16675,6
1,,,0.026445014,2,495.13,3,5,,4,2,18723,3
2,,,0.036853464,2,495.2,4,2,,1,2,13437,6
1,,,0.018474652,3,495.25,4,5,,5,3,26807,4
1,,,0.01141721,4,495.29,1,7,,2,3,43381,2
1,,,0.024405026,3,495.3,1,6,,2,3,20295,4
1,,,0.018082357,2,495.33,1,5,,2,4,27393,1
1,,,0.009728095,4,495.52,1,8,,2,4,50937,2
1,,,0.012973348,5,495.53,2,6,,2,3,38196,2
1,,,0.020622529,3,495.58,1,5,,2,4,24031,4
1,,,0.013356151,4,495.58,1,9,,3,3,37105,1
4,,,0.012268733,3,495.62,2,3,,2,1,40397,1
1,,,0.018555385,2,495.67,4,8,,2,4,26713,2
2,,,0.011439385,3,495.68,2,8,,2,2,43331,1
2,,,0.011344469,4,495.81,1,9,,2,4,43705,1
1,,,0.009513004,3,495.97,1,5,,2,5,52136,2
4,,,0.021297664,2,495.98,1,2,,1,2,23288,6
4,,,0.018567792,2,496.02,1,5,,2,3,26714,2
4,,,0.012405041,1,496.09,1,6,,2,3,39991,1
2,,,0.023206567,3,496.11,1,5,,1,3,21378,6
5,,,0.023877983,4,496.28,1,8,,1,5,20784,7
4,,,0.013528867,2,496.32,1,3,,3,3,36686,3
1,,,0.017922083,5,496.37,1,9,,1,5,27696,7
1,,,0.03446844,3,496.38,3,4,,2,3,14401,5
1,,,0.023372257,3,496.38,1,5,,3,5,21238,2
1,,,0.018990436,4,496.41,1,5,,2,4,26140,2
1,,,0.009806283,3,496.6,1,6,,3,4,50641,2
4,,,0.048716892,2,496.62,2,3,,3,3,10194,4
1,,,0.014172968,3,496.72,1,5,,2,3,35047,2
1,,,0.013906324,4,496.72,1,6,,4,3,35719,3
1,,,0.014263566,3,496.8,1,9,,2,4,34830,5
1,,,0.035429651,3,496.83,1,6,,2,3,14023,2
1,,,0.014750779,4,496.88,1,6,,2,4,33685,2
4,,,0.031952803,2,496.93,2,3,,3,2,15552,4
1,,,0.025200041,1,496.97,4,5,,2,2,19721,5
1,,,0.040232295,3,497.07,4,5,,1,2,12355,7
1,,,0.01789739,2,497.1,1,7,,2,4,27775,2
1,,,0.018733137,3,497.14,1,4,,2,4,26538,2
1,,,0.014786449,3,497.15,1,9,,2,3,33622,2
1,,,0.014392729,1,497.24,1,4,,2,3,34548,5
2,,,0.0106252,4,497.27,1,7,,3,5,46801,3
4,,,0.043826769,3,497.39,1,4,,1,3,11349,6
1,,,0.012283768,1,497.64,1,5,,4,4,40512,3
4,,,0.008073255,2,497.7,1,3,,4,3,61648,3
4,,,0.022203337,2,497.71,1,6,,1,3,22416,6
4,,,0.008627264,2,497.75,1,2,,2,2,57695,1
1,,,0.017129289,2,497.76,4,5,,5,2,29059,3
1,,,0.018695636,4,497.79,1,6,,1,2,26626,7
2,,,0.008566242,4,497.81,1,9,,2,5,58113,5
1,,,0.021597831,1,497.83,4,9,,3,4,23050,4
1,,,0.039798561,3,497.88,1,6,,1,2,12510,7
1,,,0.017949827,4,498,1,6,,1,4,27744,7
1,,,0.017041878,3,498.1,3,4,,5,4,29228,3
1,,,0.031175145,2,498.21,3,5,,2,4,15981,4
1,,,0.014299079,3,498.28,1,7,,1,4,34847,7
2,,,0.010038074,1,498.29,1,7,,3,5,49640,1
1,,,0.030745974,3,498.3,1,3,,1,5,16207,7
1,,,0.009045519,3,498.39,1,5,,4,3,55098,3
1,,,0.038054495,3,498.59,3,4,,4,3,13102,3
1,,,0.033314629,4,498.72,1,7,,2,3,14970,2
1,,,0.012862891,4,498.72,1,9,,2,5,38772,2
1,,,0.016870645,3,498.73,4,6,,3,4,29562,4
1,,,0.012372553,4,498.75,1,9,,3,2,40311,4
4,,,0.028468607,1,498.77,1,3,,1,3,17520,7
4,,,0.027223556,2,498.79,3,6,,3,3,18322,4
1,,,0.020005615,4,498.82,1,7,,2,5,24934,2
4,,,0.008557435,2,498.83,1,4,,2,3,58292,1
1,,,0.027214948,5,498.85,4,6,,2,2,18330,2
1,,,0.009490155,3,498.85,1,6,,2,5,52565,2
1,,,0.029680509,1,498.87,3,7,,1,3,16808,7
1,,,0.014914368,2,498.99,2,4,,2,2,33457,5
1,,,0.018001443,3,499,1,5,,2,3,27720,2
1,,,0.028696877,3,499.01,1,4,,2,5,17389,2
1,,,0.031097751,1,499.15,4,6,,1,3,16051,7
1,,,0.056475113,1,499.24,2,4,,1,5,8840,6
1,,,0.0318066,1,499.3,4,5,,3,2,15698,2
1,,,0.018178177,1,499.3,1,6,,1,5,27467,7
1,,,0.009875982,3,499.3,1,4,,3,5,50557,3
1,,,0.025460895,4,499.39,2,5,,1,3,19614,7
1,,,0.038201147,1,499.48,3,4,,1,1,13075,7
3,,,0.052529183,1,499.5,3,6,,1,1,9509,7
1,,,0.024420764,3,499.6,2,5,,1,4,20458,6
1,,,0.010658888,3,499.71,1,5,,2,5,46882,1
1,,,0.018330949,2,499.72,3,5,,4,3,27261,4
4,,,0.018192806,3,499.72,1,2,,1,2,27468,6
2,,,0.017121077,3,499.73,1,5,,2,3,29188,1
4,,,0.015292084,6,499.73,4,2,,2,3,32679,5
1,,,0.016654226,3,499.76,1,5,,2,3,30008,2
1,,,0.077280037,2,499.77,3,5,,1,4,6467,7
2,,,0.016456721,3,499.84,1,4,,2,3,30373,2
2,,,0.008845024,2,499.85,1,6,,3,5,56512,1
1,,,0.008266664,4,499.91,1,7,,3,5,60473,1
4,,,0.014651817,3,499.92,2,4,,3,3,34120,5
1,,,0.009965514,4,499.92,1,8,,4,5,50165,3
1,,,0.015039256,1,499.95,4,7,,3,3,33243,3
1,,,0.028900318,3,500.12,1,4,,2,3,17305,1
4,,,0.007169,2,500.26,1,3,,2,3,69781,1
1,,,0.013854057,1,500.27,4,9,,4,3,36110,2
1,,,0.028035524,4,500.35,1,7,,1,5,17847,7
2,,,0.015989518,2,500.36,2,6,,3,3,31293,4
1,,,0.018044787,4,500.4,1,5,,2,4,27731,2
2,,,0.011748163,5,500.46,1,6,,3,3,42599,3
1,,,0.017046322,1,500.48,1,9,,2,4,29360,2
4,,,0.01050511,5,500.6,2,4,,1,2,47653,6
2,,,0.026322625,3,500.63,4,9,,4,3,19019,4
2,,,0.104775058,1,500.72,1,8,,1,2,4779,6
1,,,0.008534661,2,500.72,2,9,,3,4,58669,3
4,,,0.026137906,5,500.75,1,4,,1,4,19158,7
1,,,0.009922915,4,500.75,1,8,,2,5,50464,2
2,,,0.029540549,5,500.86,3,6,,4,3,16955,3
1,,,0.046040996,2,500.88,1,3,,1,3,10879,7
1,,,0.030010784,4,500.94,1,9,,4,5,16692,3
2,,,0.016176917,5,501.08,3,6,,2,3,30975,2
2,,,0.053213338,3,501.11,3,5,,1,1,9417,7
4,,,0.030056982,2,501.11,1,3,,1,2,16672,6
1,,,0.016941515,3,501.13,1,5,,2,3,29580,2
1,,,0.009478651,4,501.25,1,9,,2,5,52882,2
1,,,0.005823739,3,501.29,1,5,,2,4,86077,1
1,,,0.01254222,2,501.3,3,5,,2,4,39969,1
1,,,0.007505502,4,501.3,1,9,,3,5,66791,1
4,,,0.027461117,1,501.44,1,4,,1,3,18260,7
1,,,0.019777173,2,501.47,1,7,,2,3,25356,2
1,,,0.007717865,1,501.53,1,9,,3,5,64983,3
2,,,0.01473927,5,501.71,2,6,,4,4,34039,3
1,,,0.017058344,4,501.72,1,9,,2,3,29412,1
1,,,0.015536804,4,501.73,2,9,,1,4,32293,7
1,,,0.013006505,4,501.83,1,2,,3,4,38583,3
1,,,0.017322335,1,501.88,1,4,,3,3,28973,3
1,,,0.012414979,4,501.95,1,7,,1,4,40431,6
1,,,0.009217548,3,501.96,1,5,,3,3,54457,2
1,,,0.008621211,4,501.97,1,9,,5,5,58225,3
4,,,0.035928285,1,501.99,1,2,,1,2,13972,7
1,,,0.021408775,3,502.1,2,5,,2,3,23453,2
1,,,0.013411149,4,502.1,1,9,,3,5,37439,3
1,,,0.031057026,3,502.13,1,4,,1,4,16168,7
2,,,0.036521929,3,502.14,1,5,,1,3,13749,7
4,,,0.028700274,2,502.14,2,2,,3,3,17496,4
1,,,0.015662384,3,502.23,1,5,,2,3,32066,2
3,,,0.008844732,2,502.31,1,2,,2,3,56792,5
1,,,0.035093259,4,502.36,1,5,,2,2,14315,2
4,,,0.019580605,2,502.36,2,3,,1,2,25656,6
2,,,0.024261638,1,502.41,1,8,,1,2,20708,6
1,,,0.010528897,1,502.46,2,6,,2,3,47722,2
1,,,0.007902285,3,502.53,1,4,,2,5,63593,2
3,,,0.008579745,2,502.55,1,5,,4,5,58574,3
1,,,0.016456873,4,502.56,1,8,,2,2,30538,2
1,,,0.009812194,1,502.61,4,4,,4,3,51223,1
2,,,0.006862456,2,502.62,1,6,,5,4,73242,3
2,,,0.035042526,2,502.65,2,4,,2,2,14344,1
1,,,0.032468354,4,502.74,1,9,,5,5,15484,3
1,,,0.016782948,3,502.75,1,7,,2,3,29956,2
4,,,0.025891138,2,502.78,1,3,,1,4,19419,6
1,,,0.013606646,3,502.82,1,4,,2,3,36954,2
4,,,0.00817341,2,502.82,1,2,,2,5,61519,2
2,,,0.016604914,3,502.83,4,5,,5,3,30282,3
1,,,0.03441722,1,502.87,1,4,,1,5,14611,6
2,,,0.005535048,4,502.92,1,9,,2,5,90861,1
1,,,0.038219605,3,502.97,2,5,,2,4,13160,2
4,,,0.066934132,5,503.01,3,6,,1,2,7515,6
4,,,0.005916858,6,503.14,1,2,,2,2,85035,1
1,,,0.013878148,2,503.18,1,9,,4,5,36257,3
4,,,0.013095139,4,503.22,1,8,,2,2,38428,1
4,,,0.024123005,2,503.23,1,4,,1,3,20861,7
1,,,0.020390973,3,503.29,1,5,,1,3,24682,7
1,,,0.041373387,2,503.39,1,4,,1,2,12167,6
1,,,0.015479536,4,503.41,1,7,,2,5,32521,2
1,,,0.025603641,4,503.47,1,7,,2,5,19664,2
2,,,0.016907296,1,503.55,2,6,,4,3,29783,3
1,,,0.026730361,4,503.6,1,9,,2,3,18840,2
1,,,0.009823675,3,503.65,1,9,,2,4,51269,2
1,,,0.015151442,3,503.74,1,4,,3,4,33247,3
1,,,0.011524823,3,503.75,4,5,,5,4,43710,5
1,,,0.014456974,3,503.84,1,6,,3,5,34851,3
4,,,0.023475121,6,503.87,4,2,,1,2,21464,7
1,,,0.046813452,2,503.9,4,5,,1,2,10764,7
4,,,0.011406388,2,503.9,1,6,,4,3,44177,3
1,,,0.060481219,3,503.99,1,5,,3,2,8333,3
2,,,0.022391488,3,504.01,3,9,,2,3,22509,4
1,,,0.055664127,1,504.15,1,5,,2,3,9057,2
1,,,0.036807066,2,504.22,3,4,,1,4,13699,7
2,,,0.007836804,3,504.22,1,5,,5,3,64340,3
1,,,0.014064601,2,504.23,2,6,,3,3,35851,2
2,,,0.015846952,4,504.25,1,6,,1,2,31820,7
4,,,0.019436717,6,504.48,2,3,,2,2,25955,5
4,,,0.023718973,1,504.55,1,5,,1,3,21272,6
4,,,0.042360645,6,504.6,4,3,,1,2,11912,7
1,,,0.02055146,3,504.6,4,5,,3,3,24553,1
2,,,0.037620361,1,504.79,3,5,,1,3,13418,7
4,,,0.014002052,2,505.04,1,2,,3,2,36069,3
1,,,0.015913602,1,505.05,1,6,,2,3,31737,5
1,,,0.049820513,5,505.18,3,6,,1,2,10140,7
1,,,0.013431526,3,505.2,1,6,,2,3,37613,1
1,,,0.033466481,1,505.21,1,7,,1,4,15096,7
2,,,0.011355506,3,505.32,1,8,,2,3,44500,1
1,,,0.018424603,4,505.35,1,7,,2,5,27428,2
1,,,0.011625489,3,505.36,1,5,,5,5,43470,5
1,,,0.051722444,4,505.38,1,6,,2,3,9771,2
1,,,0.018347795,3,505.39,1,6,,1,5,27545,7
2,,,0.012726792,3,505.47,1,4,,1,3,39717,6
1,,,0.007840038,3,505.51,1,6,,3,4,64478,3
1,,,0.019357148,4,505.57,1,6,,2,3,26118,2
1,,,0.009768561,2,505.65,3,5,,2,3,51763,5
1,,,0.043080331,4,505.72,1,6,,1,4,11739,7
4,,,0.051099323,3,505.73,1,4,,2,4,9897,2
2,,,0.01075997,3,505.88,1,4,,2,5,47015,1
3,,,0.005873891,4,505.93,1,4,,2,5,86132,1
2,,,0.03409434,1,505.96,4,6,,1,2,14840,7
1,,,0.055842436,1,506.1,4,5,,1,2,9063,6
4,,,0.028409767,4,506.12,1,1,,1,4,17815,7
4,,,0.025521327,6,506.19,2,2,,1,2,19834,6
2,,,0.01907166,3,506.2,1,5,,2,3,26542,2
3,,,0.018800178,3,506.27,3,4,,2,3,26929,2
1,,,0.033154793,3,506.34,3,5,,2,2,15272,2
1,,,0.013560529,4,506.54,1,6,,2,5,37354,2
1,,,0.02615734,3,506.72,1,5,,2,4,19372,2
1,,,0.008608771,4,506.85,1,9,,2,5,58876,1
2,,,0.034046612,4,506.92,1,7,,1,4,14889,7
1,,,0.009283739,4,507.05,1,8,,2,5,54617,2
1,,,0.008938724,4,507.21,1,8,,2,5,56743,1
1,,,0.013071215,4,507.32,1,7,,2,4,38812,2
1,,,0.010638539,3,507.32,1,6,,2,3,47687,2
1,,,0.031472686,1,507.56,3,7,,4,3,16127,3
2,,,0.244038462,3,507.6,1,9,,2,2,2080,2
1,,,0.042767158,3,507.86,4,5,,1,1,11875,7
2,,,0.027252777,1,507.91,1,5,,1,5,18637,7
1,,,0.01890746,2,507.93,4,5,,3,3,26864,3
4,,,0.02034893,3,507.95,4,4,,2,2,24962,4
2,,,0.024335537,3,507.98,1,8,,1,2,20874,7
3,,,0.015951215,2,508.11,2,5,,5,5,31854,3
1,,,0.025773269,2,508.12,1,6,,2,3,19715,2
2,,,0.006786229,2,508.18,1,5,,4,5,74884,3
2,,,0.034569816,2,508.28,1,6,,1,2,14703,6
2,,,0.015604703,2,508.37,2,7,,5,3,32578,3
1,,,0.017013921,4,508.41,1,9,,2,3,29882,2
1,,,0.011731817,4,508.41,1,6,,2,5,43336,2
1,,,0.009761553,3,508.45,1,5,,2,3,52087,2
2,,,0.006923643,2,508.5,2,6,,4,3,73444,3
1,,,0.037182656,4,508.51,2,6,,1,5,13676,7
1,,,0.026799115,3,508.54,4,5,,1,3,18976,7
1,,,0.013002403,3,508.55,1,6,,2,3,39112,1
1,,,0.014127452,3,508.56,1,4,,1,3,35998,6
1,,,0.046492687,3,508.63,4,6,,1,1,10940,6
1,,,0.013085353,4,508.68,1,8,,1,2,38874,7
1,,,0.010107296,3,508.68,1,5,,2,3,50328,1
1,,,0.015899856,4,508.7,1,7,,1,5,31994,7
1,,,0.026858138,3,508.72,1,5,,2,4,18941,2
5,,,0.013540807,4,508.85,1,5,,2,5,37579,2
1,,,0.01277517,4,508.95,1,5,,2,5,39839,2
4,,,0.034998969,1,508.99,1,2,,1,1,14543,7
2,,,0.007899524,3,508.99,1,5,,3,3,64433,3
1,,,0.022130435,2,509,1,6,,2,5,23000,2
2,,,0.005917326,4,509.18,1,1,,2,5,86049,2
3,,,0.011403847,6,509.33,1,2,,2,3,44663,1
1,,,0.00717918,3,509.37,4,5,,4,4,70951,5
3,,,0.011168384,3,509.39,1,2,,2,5,45610,2
1,,,0.025457271,3,509.4,4,9,,4,3,20010,3
1,,,0.022561672,3,509.42,1,4,,1,3,22579,6
2,,,0.016346981,3,509.47,1,4,,2,2,31166,2
4,,,0.029377342,5,509.55,2,3,,5,3,17345,3
1,,,0.028869688,4,509.55,1,5,,1,3,17650,7
4,,,0.0223051,2,509.56,3,3,,4,3,22845,4
