X,Y_0,Y_1,W,F_p,V_0,V_1,V_2,V_3,V_4,V_5,V_6,V_7,V_8
1,9300.9,19.076,1,0,1,422.3,1,8,0,4,2,7,3
2,11535.2,18.9629,6,0,5,584.8,1,5,0,2,3,2,1
2,12377.8,19.0815,7,0,3,627.6,3,5,0,2,3,2,5
2,11536.4,19.2269,3,0,3,523.8,4,5,0,2,1,3,2
2,12849.7,18.75,2,0,4,583.4,1,8,1,2,5,4,2
1,12424.6,19.2354,4,0,1,629.9,3,5,0,3,3,3,2
2,13637.9,19.0111,3,0,2,619.2,1,5,0,2,3,3,2
2,4486.8,19.1841,2,0,5,203.7,2,5,0,2,2,3,4
1,18966.1,19.121,1,0,5,961.6,1,5,0,2,3,10,1
1,17363.2,18.8207,5,0,3,788.3,1,1,1,2,5,3,5
2,11920.6,19.0739,5,0,5,541.2,2,9,0,4,2,2,3
1,13057.8,19.2128,10,1,1,662.0,4,5,0,1,2,1,6
1,13341.3,19.1379,10,1,1,605.7,1,5,0,4,4,2,2
2,12722.5,18.7978,3,0,3,577.6,1,6,1,1,5,3,7
2,11261.5,18.8067,4,0,3,571.0,3,5,1,1,3,2,6
2,8421.4,19.12,2,0,5,427.0,3,7,0,2,2,3,2
1,16044.2,18.8097,6,0,3,728.4,1,5,1,1,2,2,7
2,11362.6,19.0614,1,0,1,515.9,1,4,0,2,2,6,1
1,15000.1,18.7172,1,0,6,681.0,1,2,1,1,3,10,6
1,9182.3,19.0711,3,0,3,416.9,1,8,0,3,2,3,3
2,10371.8,19.1175,2,0,5,525.9,3,6,0,2,2,4,4
2,11973.9,19.0909,4,0,3,607.1,4,4,0,2,1,2,2
1,14430.2,18.9848,3,0,3,655.1,2,4,0,2,3,4,1
2,10600.8,18.7846,6,0,3,537.5,3,5,1,1,3,2,7
1,11571.2,19.1499,5,0,3,525.3,2,5,0,4,4,3,3
1,8943.4,19.1606,4,0,3,406.0,4,5,0,2,3,2,1
2,1144.6,19.237,2,0,5,52.0,4,6,0,2,2,2,4
2,13966.8,19.1434,3,0,1,634.1,3,4,0,2,2,3,5
2,11557.7,18.9937,4,0,3,524.7,2,5,0,4,3,3,4
2,5425.6,19.1279,2,0,1,246.3,4,5,0,1,1,2,7
2,4916.3,18.8399,3,0,2,223.2,4,9,1,1,3,2,6
2,15549.0,19.0051,3,0,3,705.9,1,9,0,4,4,5,3
1,14454.7,18.7277,1,0,3,656.2,1,3,1,2,5,8,1
2,11204.7,19.0855,3,0,2,508.7,2,8,0,1,1,2,7
2,9838.1,19.1433,2,0,5,498.8,4,6,0,2,2,5,5
1,10986.3,19.2022,4,0,2,557.0,2,4,0,5,4,3,4
1,11663.1,19.1767,6,0,2,529.5,2,2,0,3,3,2,4
1,10486.4,19.2368,5,0,2,531.7,4,6,0,4,4,3,4
2,13382.3,18.7721,1,0,4,607.6,1,5,1,1,4,7,6
1,14530.7,19.2675,5,0,2,659.7,4,9,0,4,2,3,3
2,13146.6,19.1389,6,0,1,596.9,4,6,0,1,1,2,7
2,5158.6,19.2496,3,0,5,261.5,4,7,0,1,1,2,7
2,14798.0,19.0891,8,0,3,750.3,2,6,0,3,4,2,4
2,18319.5,18.7401,4,0,1,831.7,1,2,1,1,2,3,7
2,8330.0,19.0806,3,0,2,378.2,2,4,0,5,2,3,3
1,14303.8,19.215,4,0,2,725.2,2,3,0,5,3,4,5
2,7669.3,19.1443,2,0,4,348.2,2,7,0,1,2,3,7
1,18325.1,18.7975,8,0,4,832.0,1,5,1,1,5,2,7
1,14762.1,19.1049,4,0,5,670.2,2,5,0,4,3,4,4
1,11929.2,18.9369,2,0,3,541.6,1,2,0,2,3,5,1
2,13399.1,19.231,6,0,5,608.3,4,8,0,1,1,2,7
1,15013.6,18.9737,2,0,2,681.6,2,3,1,2,4,4,1
2,12508.9,18.8221,12,1,2,634.2,1,3,1,1,3,1,6
2,9929.8,18.9591,4,0,1,503.4,3,3,0,3,3,3,3
2,16288.0,19.0252,3,0,2,739.5,1,5,0,2,4,4,2
1,11908.6,19.0932,5,0,2,540.7,1,3,0,2,4,2,1
1,17862.2,19.2502,10,1,5,905.6,2,6,0,2,2,2,4
1,10816.7,18.7758,6,0,6,491.1,2,3,1,1,3,2,6
2,19219.9,18.981,6,0,4,974.4,2,8,0,4,4,3,3
2,8544.6,19.3104,3,0,2,387.9,4,5,0,2,1,2,2
2,7306.1,19.1776,5,0,5,370.4,4,6,0,2,2,2,1
2,15532.9,18.8921,3,0,4,705.2,1,4,1,1,3,3,7
1,11576.4,18.7863,3,0,2,525.6,1,3,1,1,3,3,7
2,21899.9,18.9441,1,0,4,994.3,1,6,0,4,5,10,3
1,14900.1,19.0952,7,0,6,755.4,2,1,0,3,3,2,4
2,12487.5,19.0923,3,0,1,633.1,3,5,0,4,3,4,3
2,9583.4,18.7764,5,0,2,435.1,1,6,1,1,3,2,7
1,12125.2,19.1239,7,0,2,550.5,2,3,0,3,2,2,3
2,24427.4,18.7266,3,0,4,1109.0,1,4,1,2,5,5,2
1,16441.9,19.1283,6,0,3,746.5,1,7,0,2,2,3,1
2,15667.8,18.6888,4,0,1,711.3,2,3,1,1,4,3,6
1,9215.4,19.0925,4,0,3,418.4,1,6,0,2,3,2,2
2,12267.5,19.0399,5,0,1,622.0,3,4,0,4,2,3,3
2,9385.4,19.1418,8,0,5,475.8,3,5,0,1,1,1,6
2,8728.5,18.993,4,0,2,396.3,1,4,0,2,3,3,2
1,21396.3,18.8895,2,0,4,971.4,1,3,0,4,4,7,3
2,14280.0,18.9375,2,0,3,648.3,1,6,0,5,5,5,3
1,16516.5,19.1482,2,0,1,837.4,2,5,0,2,3,5,4
2,11048.5,19.0667,2,0,2,501.6,2,5,0,2,3,5,1
1,14589.2,19.0125,7,0,2,739.7,4,4,1,1,2,2,7
2,10997.2,19.1082,5,0,2,557.6,3,5,0,5,3,3,3
2,14616.8,19.2266,3,0,2,663.6,4,8,0,4,4,4,3
2,16632.9,18.7913,7,0,4,755.1,1,8,1,2,4,2,2
1,11640.0,19.1277,5,0,5,590.1,4,5,0,1,1,2,7
1,12010.9,19.0762,6,0,4,545.3,1,6,0,1,2,2,7
1,9213.4,19.0535,7,0,3,418.3,1,4,0,4,5,2,5
1,14855.5,19.1842,7,0,2,753.2,1,6,0,2,4,2,1
1,12337.2,18.81,9,0,5,625.5,1,3,1,1,5,2,7
1,10062.4,18.8633,7,0,2,510.2,2,3,1,1,4,2,7
2,10130.6,19.2291,2,0,1,459.9,4,6,0,2,3,3,2
2,13797.2,18.9428,3,0,4,626.4,1,6,0,1,2,3,7
2,11511.6,19.1248,9,0,3,583.6,4,9,0,1,2,1,6
2,4351.1,19.0353,2,0,3,197.5,4,7,0,1,1,2,7
2,6200.1,19.1488,4,0,5,314.3,3,6,0,1,1,2,7
1,14518.8,18.9656,2,0,3,659.2,1,2,0,2,4,5,5
2,15608.2,18.9653,5,0,3,708.6,3,4,1,2,4,3,2
1,7440.6,19.2052,8,0,5,377.2,3,4,0,1,1,1,6
2,9435.1,19.1511,4,0,3,478.4,3,4,0,1,1,2,7
1,9193.6,19.1219,5,0,3,466.1,3,8,0,4,3,2,3
2,9949.6,19.1261,7,0,3,504.4,4,4,0,1,2,2,6
1,11303.9,18.9057,3,0,5,513.2,1,8,1,1,4,3,7
1,14942.3,18.943,1,0,3,678.4,1,3,0,3,4,7,3
2,9071.4,19.0368,4,0,3,459.9,2,4,0,2,2,2,2
2,13677.9,18.7887,9,0,3,693.5,3,4,1,1,2,2,6
1,11088.9,19.068,2,0,3,503.4,1,4,0,3,3,5,1
2,9908.2,19.1348,6,0,6,502.3,3,5,0,2,2,2,4
1,5390.5,19.1229,1,0,2,244.7,1,8,0,2,2,4,1
1,11358.3,19.1594,2,0,5,515.7,2,5,0,5,3,5,3
2,13852.7,19.1659,5,0,1,702.3,4,9,0,5,3,3,3
1,12857.7,19.0055,2,0,3,583.7,1,4,0,4,2,4,3
1,16130.4,19.046,6,0,3,732.3,2,4,0,4,4,3,3
1,18557.3,19.0069,3,0,3,940.9,1,2,0,2,3,4,2
1,11209.0,18.9037,3,0,1,508.9,3,6,1,1,2,3,7
1,12232.1,19.2745,4,0,5,555.3,3,6,0,1,1,2,7
2,4800.1,19.2735,2,0,5,217.9,4,9,0,3,1,2,4
1,15852.5,19.1262,3,0,1,719.7,2,2,0,2,2,4,1
1,14046.2,18.7091,2,0,2,637.7,1,8,1,1,5,5,7
1,16556.5,18.7831,2,0,3,751.7,1,2,1,3,5,6,2
2,14046.6,18.772,1,0,4,637.7,1,4,1,2,5,8,1
2,15633.9,19.0305,7,0,3,792.6,4,5,0,4,3,2,3
1,12492.3,18.8078,2,0,3,633.4,1,3,1,3,5,6,3
1,14318.4,19.1191,4,0,1,650.1,3,2,0,1,2,2,6
1,14905.0,18.9917,8,0,2,755.7,1,3,0,4,4,2,3
1,8897.3,19.1263,3,0,1,451.1,3,4,0,5,3,4,3
1,7980.1,19.1688,4,0,3,362.3,3,4,0,3,3,3,2
1,7790.8,19.2132,3,0,5,395.0,3,6,0,5,3,3,3
2,10797.7,18.9505,3,0,2,490.2,1,5,1,2,4,2,2
2,10104.8,18.7427,5,0,2,512.3,4,4,1,1,3,2,7
2,9933.2,18.9062,5,0,4,451.0,1,5,0,4,5,2,3
1,8818.9,19.2293,7,0,2,447.1,4,6,0,1,1,1,6
1,10579.4,18.8444,7,0,3,480.3,1,4,1,2,5,2,2
1,11887.7,19.1717,6,0,3,602.7,3,5,0,2,3,2,2
2,7700.7,18.9891,3,0,5,390.4,3,6,1,1,3,2,7
2,12559.7,19.0964,8,0,3,570.2,3,5,0,3,4,2,4
1,16168.7,18.9754,3,0,2,734.1,1,3,0,4,3,4,3
2,15537.3,18.7607,14,1,3,705.4,1,4,1,1,3,1,6
1,18811.6,19.0781,4,0,2,854.0,1,6,0,5,4,4,3
1,13251.5,19.3173,13,1,5,671.9,4,5,0,2,2,1,5
1,16156.6,18.8862,4,0,4,733.5,1,6,1,2,4,3,5
2,9873.4,19.0973,6,0,5,500.6,3,5,0,1,1,2,7
2,16313.2,18.7529,9,0,4,740.6,1,9,1,2,5,2,2
2,10481.3,18.7841,2,0,4,475.9,1,9,1,4,5,5,3
2,6348.8,18.8635,3,0,2,288.2,4,7,1,1,3,2,7
2,10886.7,18.7991,3,0,4,494.3,1,7,1,1,4,3,7
2,12802.1,19.006,4,0,4,581.2,1,9,0,2,3,3,2
1,10973.8,19.1386,5,0,2,556.4,2,4,0,3,3,2,4
1,8481.1,18.8618,1,0,3,430.0,1,5,1,1,3,4,6
2,11381.0,19.0873,4,0,2,516.7,2,6,0,2,3,3,2
2,13454.1,18.8562,9,0,4,610.8,1,9,1,2,5,2,2
1,13775.9,19.1346,1,0,6,625.4,2,2,0,2,3,9,1
2,10449.7,19.0486,5,0,2,529.8,2,6,0,4,4,3,5
1,10269.0,19.2735,5,0,5,520.6,2,4,0,2,3,2,5
1,13113.0,19.0375,2,0,3,664.8,1,4,0,2,3,5,1
2,13088.5,19.079,5,0,3,663.6,4,5,0,5,3,3,3
2,10075.5,19.1152,5,0,3,457.4,4,9,0,3,4,3,4
2,15194.2,19.2039,3,0,2,770.3,4,5,0,4,2,4,4
1,9031.3,19.0759,5,0,2,457.9,2,4,0,3,2,2,3
2,8428.2,19.1774,4,0,5,382.6,4,5,0,2,3,2,1
1,12067.2,19.0667,5,0,2,547.9,1,3,0,3,3,2,3
1,12970.1,18.7935,7,0,4,588.8,1,7,1,1,5,2,7
2,9770.8,19.1724,2,0,2,495.4,4,8,0,2,4,4,2
1,14984.2,18.8804,1,0,4,680.3,2,9,1,2,5,10,1
1,15427.5,19.1032,7,0,1,782.2,1,4,0,5,3,3,3
2,13967.7,18.9962,1,0,3,634.1,1,6,0,4,3,8,1
1,10014.8,19.1721,4,0,1,507.8,2,4,0,2,2,2,5
2,11387.9,18.7974,2,0,4,517.0,1,6,1,2,5,5,2
2,13840.6,19.2011,5,0,2,701.7,4,4,0,2,3,3,1
1,14077.2,18.916,3,0,2,639.1,1,3,1,2,5,4,1
1,12792.7,19.1895,3,0,4,580.8,2,9,0,4,4,4,3
2,16558.8,18.9588,6,0,1,751.8,1,6,0,4,4,3,3
2,14178.6,18.9518,3,0,3,643.7,1,6,0,2,2,3,2
2,12489.7,19.1834,3,0,5,567.0,4,9,0,5,3,4,3
1,13567.3,18.8532,4,0,2,616.0,1,1,1,1,2,3,7
2,14934.8,18.7976,4,0,4,678.0,1,9,1,2,5,3,2
1,16570.7,18.8246,1,0,4,752.3,1,4,1,2,5,7,2
1,12032.8,19.0158,6,0,1,610.1,2,2,0,3,4,2,3
2,16257.8,19.0673,4,0,2,738.1,1,7,0,2,3,3,1
2,11527.7,19.0172,8,0,3,523.4,1,5,0,2,3,2,5
2,15596.3,18.9464,4,0,3,708.1,1,5,0,2,4,3,1
2,6783.9,19.1298,4,0,3,308.0,3,5,0,2,2,2,4
2,13108.8,18.6824,2,0,4,595.1,1,5,1,4,5,6,3
2,14615.9,18.9589,7,0,3,741.0,4,4,0,2,3,2,1
1,10353.2,18.9941,1,0,3,470.0,1,5,1,2,4,6,2
1,10036.6,19.1412,6,0,3,508.9,3,4,0,5,3,3,3
2,11822.4,19.067,4,0,1,536.7,1,6,0,2,3,3,2
2,12622.4,19.0174,4,0,4,640.0,1,9,0,2,4,3,1
2,11467.8,19.12,2,0,1,581.4,4,8,0,2,3,4,5
2,11040.9,19.1398,3,0,2,501.3,3,4,0,2,3,3,2
1,12956.0,19.2583,4,0,5,656.9,4,9,0,1,1,2,6
2,10153.8,18.8785,2,0,3,461.0,1,4,1,2,4,3,2
2,8536.4,19.0514,3,0,5,387.6,4,9,0,1,2,2,6
2,7619.1,19.1961,1,0,5,345.9,2,6,0,3,2,5,3
2,14084.0,18.9553,4,0,3,639.4,1,6,0,2,2,3,1
1,12426.7,18.8079,8,0,3,564.2,1,4,1,1,5,2,7
2,9668.6,19.0794,5,0,3,490.2,4,4,0,5,3,3,3
1,17898.8,19.0616,5,0,4,812.6,1,8,0,5,5,3,3
1,14999.6,19.0737,8,0,2,681.0,2,4,0,1,5,2,6
2,12444.5,19.2193,7,0,6,630.9,3,5,0,1,1,2,6
2,14235.7,19.1144,3,0,2,721.7,4,6,0,3,3,4,2
2,11833.8,19.1507,6,0,1,600.0,4,5,0,4,3,2,1
2,13930.9,18.8574,6,0,3,706.3,3,5,1,1,3,2,7
2,9668.4,19.0984,6,0,5,438.9,4,5,0,1,2,2,7
2,14238.0,19.1112,4,0,3,721.9,4,5,0,3,2,3,1
2,9829.8,18.8024,6,0,3,446.3,1,5,1,1,3,2,7
1,13965.0,18.9803,2,0,3,634.0,1,4,0,4,4,7,3
2,12225.8,19.1209,4,0,1,619.8,4,8,0,2,3,3,2
2,13440.8,19.1425,5,0,3,610.2,2,6,0,2,2,2,4
2,14870.8,18.8291,10,1,3,753.9,1,5,1,1,3,2,6
2,6625.1,19.1784,3,0,5,335.9,4,6,0,1,1,2,6
1,14843.3,19.0275,8,0,2,752.6,1,3,0,2,3,2,2
2,15631.4,19.0123,2,0,4,709.7,1,9,0,3,5,6,3
2,11037.8,19.0508,4,0,3,559.6,3,5,0,3,3,3,4
1,8615.0,19.2568,2,0,5,391.1,4,9,0,2,2,4,5
1,19547.6,18.7466,4,0,4,887.5,1,8,1,3,5,4,3
1,13381.7,19.0769,6,0,3,678.5,2,5,0,4,3,3,3
2,5224.3,19.2253,1,0,2,237.2,4,6,0,2,1,4,2
2,14053.7,19.043,3,0,4,638.0,3,9,0,4,3,3,3
2,11375.6,19.0574,6,0,3,516.5,1,9,0,2,2,2,4
1,15981.9,19.0613,1,0,2,725.6,1,2,0,4,4,7,3
1,10012.7,19.2304,6,0,2,454.6,4,6,0,1,2,2,7
1,6661.0,19.1803,3,0,5,337.7,2,7,0,3,2,3,3
2,13823.5,18.9998,3,0,1,627.6,1,9,0,4,3,4,3
1,15274.8,19.0407,2,0,2,693.5,1,3,0,3,4,5,3
2,16201.3,19.1429,6,0,5,735.5,3,6,0,2,3,2,2
1,11120.7,18.8587,3,0,3,504.9,1,1,1,2,5,3,1
2,10160.5,19.0745,3,0,1,461.3,3,5,0,4,4,3,3
1,7979.3,19.1312,6,0,2,404.6,2,3,0,3,4,2,4
2,14711.3,19.145,3,0,3,745.9,3,5,0,5,2,4,5
2,10270.7,18.9894,2,0,3,466.3,1,5,0,4,5,5,3
2,8980.7,19.254,7,0,5,455.3,4,9,0,2,2,2,4
1,13153.3,19.0942,16,1,1,597.2,2,2,0,1,3,1,6
1,16333.2,19.0095,13,1,5,828.1,3,5,1,1,3,1,6
2,6254.0,19.1208,9,0,5,317.1,4,9,0,1,2,1,6
2,18033.0,19.0739,1,0,1,818.7,1,7,0,3,3,8,1
1,6019.7,19.1763,8,0,5,273.3,2,6,0,2,2,1,4
2,12932.1,19.0057,14,1,3,587.1,1,4,0,5,5,2,3
2,16175.6,19.0777,2,0,5,734.4,1,9,0,3,3,5,4
1,9040.5,19.2366,4,0,3,410.4,3,5,0,1,1,2,7
1,18868.0,19.0895,6,0,3,856.6,2,5,0,4,3,3,3
2,13265.4,19.246,3,0,1,672.6,4,5,0,5,4,4,3
2,12491.2,18.8853,3,0,4,567.1,1,9,0,5,5,4,5
2,18457.8,19.039,5,0,3,838.0,1,6,0,3,3,3,3
2,14825.5,18.9299,4,0,3,673.1,1,4,0,2,4,3,2
1,24822.8,19.0588,3,0,2,1127.0,1,2,0,3,5,6,4
2,13963.2,19.1758,5,0,2,707.9,3,5,0,3,2,3,3
2,14247.1,19.1036,5,0,2,722.3,2,6,0,5,4,4,5
1,20027.0,19.1268,2,0,3,909.2,1,3,0,5,5,7,3
2,18970.2,18.8956,4,0,4,861.2,2,5,1,2,5,3,2
2,11893.5,18.9934,5,0,2,603.0,1,3,0,3,4,3,1
2,12010.0,19.0079,5,0,4,545.3,1,6,0,2,4,3,2
1,17411.0,18.9883,1,0,2,790.5,2,3,0,4,5,9,5
2,10743.5,19.0653,2,0,2,487.8,2,9,0,1,3,3,6
2,6335.4,19.1231,7,0,2,321.2,4,4,0,5,3,2,3
2,6735.5,19.065,2,0,3,341.5,4,5,0,4,3,4,1
2,13484.8,18.7591,1,0,4,612.2,1,9,1,3,5,10,3
2,8533.3,18.8291,5,0,1,432.6,3,4,1,1,2,2,6
2,13883.7,19.1069,4,0,3,703.9,4,5,0,3,4,3,5
1,13108.4,19.1274,6,0,2,595.1,1,9,0,3,3,2,4
2,13925.7,18.9545,1,0,4,632.2,1,8,0,4,4,7,3
1,18613.0,19.0379,6,0,2,845.0,2,2,0,4,3,3,3
1,15698.4,18.9472,9,0,2,795.9,1,3,1,1,4,2,6
1,6425.8,18.8115,1,0,2,291.7,1,3,1,2,5,6,1
2,9055.1,19.2135,4,0,5,459.1,4,9,0,3,3,3,4
1,4964.6,19.0372,2,0,4,225.4,2,6,0,4,3,3,3
2,12094.3,19.0907,4,0,3,613.2,3,4,0,3,3,3,2
1,6540.5,19.2518,2,0,1,296.9,4,5,0,4,3,4,3
2,12609.9,19.2667,10,1,5,639.3,4,5,0,3,2,2,3
1,13740.4,19.2715,4,0,5,696.6,3,4,0,3,3,3,3
2,15497.2,19.0094,2,0,3,785.7,1,5,0,5,4,6,3
2,11404.6,19.1482,5,0,5,517.8,3,6,0,1,1,2,7
1,9900.2,19.1808,1,0,3,449.5,2,4,0,4,4,6,3
2,13094.2,18.8066,1,0,4,594.5,1,6,1,2,5,7,2
2,8765.4,19.1677,3,0,5,444.4,4,9,0,4,2,3,3
2,9949.3,19.1676,6,0,2,451.7,3,4,0,2,2,2,5
2,14244.9,19.0559,4,0,1,646.7,1,6,0,2,3,3,2
2,7434.2,18.735,9,0,3,337.5,2,6,1,1,3,1,6
1,17102.8,18.8663,9,0,1,867.1,1,4,1,1,5,2,6
1,10956.8,19.1511,4,0,1,497.4,3,5,0,4,3,3,1
1,12246.0,19.1752,7,0,1,556.0,4,8,0,1,2,2,6
2,11624.1,19.1306,4,0,1,589.3,3,5,0,3,3,3,3
1,10633.8,18.7763,4,0,2,482.8,2,3,1,1,3,2,6
2,10590.4,19.0893,4,0,2,536.9,3,9,0,5,3,3,3
1,9167.9,19.2693,6,0,5,416.2,2,5,0,4,3,2,4
1,14240.4,19.1984,7,0,2,722.0,3,7,0,2,3,2,5
1,12596.2,19.1476,5,0,1,638.6,4,3,0,1,2,2,7
1,14130.3,19.2012,6,0,2,716.4,3,4,0,2,3,2,5
2,13195.3,19.1701,7,0,1,669.0,3,8,0,3,4,2,4
2,8358.4,19.2465,4,0,5,423.8,3,7,0,1,2,2,6
2,11685.9,18.9089,2,0,3,530.5,1,9,0,3,3,5,1
2,15174.6,18.9105,3,0,3,769.4,1,5,0,4,3,5,1
2,11445.1,19.1256,5,0,5,580.3,4,5,0,1,2,2,6
1,7257.9,18.9809,4,0,4,368.0,1,4,1,2,4,2,5
2,9241.1,19.0187,2,0,3,468.5,2,9,0,3,5,4,5
2,13218.0,18.8281,5,0,3,600.1,3,4,1,1,3,2,7
1,5864.3,19.2227,3,0,1,297.3,2,7,0,2,2,2,1
2,14739.3,18.6673,2,0,3,669.2,2,4,1,5,5,8,5
2,12084.2,19.1666,5,0,2,548.6,4,9,0,4,3,3,3
1,9743.8,19.0229,1,0,4,442.4,1,8,0,3,4,7,3
2,11553.1,19.104,3,0,2,524.5,2,9,0,5,5,5,3
1,13277.8,19.1072,5,0,2,673.2,3,2,0,2,3,3,5
1,14171.9,18.6668,9,0,1,643.4,2,2,1,1,5,2,6
2,10606.7,19.0645,1,0,5,481.5,2,9,0,2,3,10,1
2,15709.7,19.0181,4,0,3,713.2,1,6,0,2,2,3,1
1,9283.7,19.3975,5,0,5,470.7,3,7,0,1,1,2,6
2,9303.6,19.2165,9,0,5,471.7,3,5,0,1,1,1,6
2,13480.2,18.7183,10,1,3,612.0,1,5,1,1,2,1,7
2,7659.9,18.7498,7,0,1,347.8,1,6,1,1,4,1,7
1,6562.5,19.1658,5,0,3,297.9,3,8,0,2,2,2,2
2,13679.0,18.8814,8,0,4,621.0,1,4,0,4,5,2,3
1,14110.8,19.1118,6,0,4,640.6,1,4,0,2,4,2,5
1,10865.1,19.1528,4,0,1,550.9,2,4,0,1,2,3,7
2,15825.7,18.9381,6,0,3,718.5,1,5,0,3,3,3,4
2,13987.6,19.017,4,0,1,635.0,1,4,0,2,3,3,1
2,7709.0,19.0519,2,0,3,390.8,4,5,0,2,3,3,5
2,15255.4,18.7451,5,0,3,692.6,1,5,1,1,3,2,6
1,13010.6,19.0801,3,0,3,590.7,1,6,0,4,3,4,3
2,11002.5,19.1468,4,0,3,557.8,4,5,0,3,4,3,4
1,14773.6,18.9843,4,0,4,670.7,1,2,0,4,5,4,3
2,5745.7,19.2083,3,0,5,291.3,4,5,0,2,2,2,4
1,11687.5,19.3561,1,0,5,592.6,2,7,0,2,1,6,1
1,6401.2,18.9293,6,0,4,290.6,2,5,1,2,5,2,5
1,12674.9,18.8826,6,0,2,642.6,1,4,1,1,4,2,6
1,11736.5,19.0101,1,0,4,532.8,1,9,0,4,2,6,3
1,3937.6,19.3161,3,0,5,199.6,4,8,0,1,1,2,7
1,13023.8,19.1647,5,0,2,660.3,2,4,0,1,2,2,7
1,9066.1,19.2286,6,0,5,459.7,4,5,0,1,2,2,6
2,12738.2,18.7866,12,1,2,645.8,1,5,1,1,3,1,7
2,13056.5,19.0162,10,1,1,592.8,4,6,0,1,2,1,6
2,7304.0,19.0883,2,0,2,370.3,4,6,0,5,3,4,3
2,14863.7,19.0037,5,0,1,674.8,1,5,0,4,4,3,2
2,19192.0,19.1371,3,0,5,871.3,2,9,0,2,2,4,1
2,11201.5,19.0142,4,0,3,508.5,4,5,0,2,3,3,5
1,10362.2,19.1091,2,0,2,470.4,1,4,0,4,4,4,1
2,9753.1,19.0001,6,0,3,494.5,3,4,0,3,2,2,3
2,12784.5,19.1076,3,0,2,648.2,2,3,0,5,5,6,5
2,5577.9,19.1348,3,0,1,253.2,4,5,0,1,2,2,7
2,14820.0,18.8196,12,1,1,672.8,1,5,1,2,4,1,1
1,20080.2,19.1213,4,0,3,911.6,4,4,0,5,3,4,3
2,7809.5,19.1619,3,0,1,354.6,3,5,0,5,4,4,5
2,14166.2,18.7519,4,0,3,643.1,1,6,1,1,4,3,7
2,11649.5,19.1241,3,0,3,590.6,4,8,0,5,3,4,3
2,12743.9,19.1223,4,0,2,646.1,4,4,0,3,5,3,1
2,12327.6,19.0347,16,1,3,625.0,3,5,0,3,2,1,5
2,11627.3,19.2141,8,0,5,589.5,2,9,0,5,2,2,5
2,11826.8,18.8692,5,0,3,536.9,3,4,1,1,3,2,7
2,6429.0,19.24,4,0,5,326.0,4,8,0,4,2,3,3
2,10273.5,19.1093,5,0,5,520.9,4,6,0,3,3,2,1
2,14256.1,19.0288,5,0,1,722.8,4,9,0,5,5,4,5
2,12878.4,19.0205,3,0,3,584.7,1,6,0,4,3,4,3
1,20507.1,18.7677,5,0,3,1039.7,1,6,1,1,5,3,7
2,11979.4,18.966,2,0,3,543.9,1,6,0,3,4,5,2
2,13166.4,18.7762,2,0,4,597.8,1,7,1,2,4,5,2
2,14360.1,19.0025,3,0,1,651.9,1,5,0,2,3,3,1
2,12652.5,18.7876,4,0,3,641.5,4,4,1,1,3,3,7
1,11273.4,19.1377,2,0,1,571.6,4,6,0,2,4,4,2
2,8166.9,19.1665,3,0,5,370.8,3,7,0,1,1,2,6
1,17287.2,18.8903,1,0,4,784.8,1,4,1,3,5,10,2
1,5927.5,19.1502,6,0,6,300.5,2,4,0,2,2,2,1
2,8107.6,19.2478,6,0,5,411.1,3,6,0,1,2,2,6
2,11031.8,19.113,6,0,2,559.3,3,4,0,2,2,2,4
2,13802.5,18.9784,8,0,3,626.6,1,5,0,2,3,2,2
2,16917.3,19.1254,7,0,3,768.0,4,7,0,1,2,2,7
2,14652.4,19.1131,4,0,2,665.2,4,5,0,3,3,3,3
1,12552.0,19.0162,2,0,3,569.9,1,2,0,3,4,5,3
1,12856.6,19.0997,5,0,3,651.8,2,5,0,4,2,3,3
1,10665.0,19.1345,3,0,2,540.7,2,3,0,5,3,4,3
1,15369.6,18.8363,1,0,3,697.8,1,4,1,3,5,8,3
2,6712.4,18.7616,3,0,1,304.7,1,6,1,1,3,2,7
1,12842.4,18.7923,1,0,1,651.1,1,2,1,2,5,9,1
2,10061.4,18.9721,6,0,3,510.1,3,5,0,3,3,2,3
1,13392.8,19.132,1,0,3,679.0,1,9,0,3,2,10,3
2,8546.4,19.241,6,0,2,388.0,3,8,0,4,3,2,3
2,10923.4,18.8001,6,0,1,553.8,4,5,1,1,4,2,7
1,18588.1,19.1328,4,0,3,843.9,3,4,0,4,3,4,3
1,5396.2,19.2943,1,0,3,245.0,3,5,0,2,2,3,2
1,14388.3,19.2501,3,0,2,653.2,3,5,0,4,2,4,3
1,8554.0,19.2726,5,0,3,388.4,3,5,0,4,3,2,3
1,12643.5,18.995,2,0,2,574.0,1,2,0,4,4,5,2
2,14924.6,18.9726,5,0,1,756.7,1,5,0,3,3,3,1
2,11088.0,19.4283,6,0,5,562.2,3,6,0,1,1,2,6
1,10850.8,19.157,4,0,1,550.1,3,5,0,3,3,3,1
1,13036.3,19.0035,3,0,2,591.8,2,2,0,5,5,6,5
2,7479.5,19.199,1,0,5,339.6,2,9,0,3,2,8,1
2,7572.3,18.973,4,0,3,343.8,1,8,0,4,3,3,3
2,14757.2,18.8072,3,0,1,748.2,1,6,1,1,5,4,7
1,13430.8,19.2641,9,0,1,680.9,3,6,0,5,3,2,3
1,11733.0,19.2328,9,0,2,594.9,4,5,0,3,3,2,5
1,6813.9,19.1875,3,0,5,345.5,3,6,0,4,2,3,3
